code,term
10878002,Aneurysm of common carotid artery
1208818009,Arterial obstruction due to thrombotic embolism from aneurysm of thoracic aorta
1208822004,Arterial obstruction due to thrombotic embolism from aneurysm of abdominal aorta
1303726005,Dissection of infrarenal aorta
1332267005,Dissection of subclavian artery
1344840006,DeBakey type III dissection of descending aorta
1344841005,Stanford type B dissection of descending aorta
1344842003,DeBakey type IIIb dissection of descending thoracic and abdominal aorta
14336007,Ruptured abdominal aortic aneurysm
155419006,Aortic aneurysm
155420000,Dissecting aortic aneurysm
155421001,Thoracic aortic aneurysm
155422008,Abdominal aortic aneurysm
155423003,Ruptured aortic aneurysm NOS
155424009,Aortic aneurysm NOS
15648201000119100,Aneurysm of intracranial portion of right internal carotid artery
15648241000119103,Aneurysm of intracranial portion of left internal carotid artery
15648281000119108,Aneurysm of extracranial portion of right internal carotid artery
15648321000119103,Aneurysm of extracranial portion of left internal carotid artery
15648361000119108,Aneurysm of right internal carotid artery
15648401000119104,Aneurysm of left internal carotid artery
15648441000119102,Aneurysm of right common carotid artery
15648481000119107,Aneurysm of left common carotid artery
15648521000119107,Aneurysm of right carotid artery
15648561000119102,Aneurysm of left carotid artery
15648861000119100,Aneurysm of right subclavian artery
15648921000119102,Aneurysm of left subclavian artery
15707961000119109,Dissection of bilateral carotid arteries
15708001000119106,Dissection of left carotid artery
15708041000119108,Dissection of right carotid artery
16289261000119103,Dissection of left subclavian artery
16289301000119106,Dissection of bilateral subclavian arteries
16289341000119108,Dissection of right subclavian artery
195258006,Thoracic aortic aneurysm which has ruptured
195259003,Thoracic aortic aneurysm without mention of rupture
195260008,Ruptured suprarenal aortic aneurysm
195261007,Abdominal aortic aneurysm without mention of rupture
195262000,Juxtarenal aortic aneurysm
195263005,Inflammatory abdominal aortic aneurysm
195264004,Ruptured aortic aneurysm NOS
195265003,"Thoracoabdominal aortic aneurysm, ruptured"
195266002,Aortic aneurysm without mention of rupture NOS
195267006,"Thoracoabdominal aortic aneurysm, without mention of rupture"
195268001,Leaking abdominal aortic aneurysm
195269009,Aortic aneurysm NOS
195615002,"[X]Aortic aneurysm of unspecified site, ruptured"
195616001,"[X]Aortic aneurysm of unspecified site, nonruptured"
195622005,[X]Aneurysm of aorta in diseases classified elsewhere
214071000000105,Carotid artery dissection
230729006,Carotid artery dissection
233984007,Thoracoabdominal aortic aneurysm
233985008,Abdominal aortic aneurysm
233988005,Carotid artery aneurysm
233994002,Dissection of thoracic aorta
233995001,DeBakey type I dissection of thoracic aorta
233996000,DeBakey type II dissection of thoracic aorta
233997009,Dissection of distal aorta
24624008,Aneurysm of internal carotid artery
251037007,Type II dissection of thoracic aorta
276279006,Unruptured aneurysm of carotid artery
27631000146108,Dissection of aortic arch
27651000146102,Dissection of descending aorta
277328007,Ruptured internal carotid-anterior communicating artery zone aneurysm
277329004,Ruptured internal carotid-posterior communicating artery zone aneurysm
277330009,Ruptured internal carotid bifurcation aneurysm
2831000119107,Aneurysm of descending thoracic aorta
284811000119102,Aneurysm of extracranial portion of internal carotid artery
284821000119109,Aneurysm of intracranial portion of internal carotid artery
301899003,Stanford type A dissection of aorta
308546005,Dissection of aorta
314184006,Ruptured suprarenal aortic aneurysm
314185007,Juxtarenal aortic aneurysm
314186008,Inflammatory abdominal aortic aneurysm
315295003,Recurrent abdominal aortic aneurysm
34365005,Ruptured thoracic aortic aneurysm
373134008,Aneurysm of aortic root
40136003,Aneurysm of subclavian artery
405577005,Nontraumatic dissection of thoracic aorta
408666009,Dissection of abdominal aorta
409791000000107,"[X]Aortic aneurysm of unspecified site, ruptured"
425453009,Chronic nontraumatic dissection of thoracic aorta
425771001,Enlarging abdominal aortic aneurysm
425963007,Aneurysm of ascending aorta
426270006,Aneurysm of suprarenal aorta
426948001,Aneurysm of descending aorta
427490006,Aneurysm of supraceliac aorta
428326005,Chronic dissecting aneurysm of thoracic aorta
433068007,Aneurysm of thoracic aorta
444569004,Aneurysm of infrarenal abdominal aorta
444701000,Dissecting aneurysm of thoracoabdominal aorta
45894003,Medionecrosis of aorta
