code,term
432461000000108,[X]Pneumoconiosis due to other dust containing silica
44274007,Lymphoid interstitial pneumonitis
44547005,Chalicosis
451271000000107,[X]Pneumoconiosis due to other specified inorganic dusts
45157009,Idiopathic fibrosing alveolitis
46970008,Pneumonia caused by Mycoplasma pneumoniae
470101491000119107,Interstitial lung disease due to dabbing
47515009,Simple silicosis
47938003,Chronic obliterative bronchiolitis
49840000,Complicated silicosis
50196008,Perialveolar fibrosis of lung
51615001,Fibrosis of lung
535011000000101,Interstitial lung disease NEC
54867000,Rheumatoid arthritis with fibrosing alveolitis
556179491000119104,Interstitial lung disease due to vaping
566831000000101,Other specified perinatal interstitial emphysema or related condition
56841008,Massive fibrosis of lung
57124002,Postinflammatory pulmonary fibrosis
57488007,Chronic pulmonary fibrosis due to inhalation of chemical fumes AND/OR vapors
58691003,Antimony pneumoconiosis
593591000000107,Pneumoconiosis due to inorganic dust NOS
611551000000109,Asbestosis NOS
621081000000104,Alveolar and parietoalveolar disease NOS
62161000000102,Interstitial lung disease annual review
625961000000109,Silica pneumoconiosis NOS
625971000000102,Pneumoconiosis due to other inorganic dust
626071000000107,Pneumoconiosis NOS
64631008,Fullers' earth disease
64667001,Interstitial pneumonia
649161000000106,Other alveolar and parietoalveolar disease
649171000000104,Idiopathic fibrosing alveolitis NOS
649181000000102,Other alveolar and parietoalveolar disease NOS
68409003,Organized pneumonia
684633371000119107,Diffuse pulmonary meningotheliomatosis
68759006,"Idiopathic fibrosing alveolitis, subacute form"
697912009,Pulmonary hypertension due to interstitial lung disease
697921005,Pulmonary hypertension in sarcoidosis
697923008,Pulmonary hypertension in lymphangioleiomyomatosis
700249006,Idiopathic interstitial pneumonitis
700250006,Idiopathic pulmonary fibrosis
700251005,Chronic idiopathic pulmonary fibrosis
700252003,Subacute idiopathic pulmonary fibrosis
704345008,Chronic interstitial pneumonitis
707433009,Lymphangioleiomyomatosis due to tuberous sclerosis syndrome
707434003,Pulmonary fibrosis due to Hermansky-Pudlak syndrome
707435002,Neuroendocrine cell hyperplasia of infancy
707541006,Acute respiratory distress in newborn with surfactant disorder
707551007,Pulmonary interstitial glycogenosis
708026002,Chronic pneumonitis of infancy
708030004,Pulmonary emphysema co-occurrent with fibrosis of lung
708537005,Acute idiopathic pulmonary fibrosis
711164003,STING-associated vasculopathy with onset in infancy
711379004,Interstitial lung disease due to connective tissue disease
71193007,Fibrosis of lung caused by radiation
713244007,Drug induced pulmonary fibrosis
719218000,Cryptogenic organizing pneumonia
721977007,"Lung fibrosis, immunodeficiency, 46,XX gonadal dysgenesis syndrome"
72270005,Collagenous pneumoconiosis
723829000,"Pulmonary fibrosis, hepatic hyperplasia, bone marrow hypoplasia syndrome"
73144008,Pneumoconiosis caused by talc
733453005,"Congenital nephrotic syndrome, interstitial lung disease, epidermolysis bullosa syndrome"
7343008,Liparitosis
737181009,Interstitial lung disease due to systemic disease
737182002,Interstitial lung disease due to granulomatous disease
737183007,Interstitial lung disease due to metabolic disease
737184001,Interstitial lung disease co-occurrent and due to systemic vasculitis
7548000,Rheumatic pneumonitis
76090006,Pittsburgh pneumonia
76157009,Bituminosis
762618008,Bronchiolitis obliterans syndrome due to and after lung transplantation
770760006,16q24.1 microdeletion syndrome
771306007,"Hereditary fibrosing poikiloderma, tendon contractures, myopathy, pulmonary fibrosis syndrome"
77690003,Interstitial emphysema of lung
781651000000101,Respiratory bronchiolitis associated interstitial lung disease
781661000000103,Interstitial lung disease due to collagen vascular disease
781711000000106,Interstitial lung disease due to connective tissue disease
783182004,Chronic respiratory distress with surfactant metabolism deficiency
785345002,Pneumoconiosis caused by sisal dust
78723001,Cannabinosis
789574002,Acute exacerbation of idiopathic pulmonary fibrosis
805002,Pneumoconiosis caused by silica
805261000000101,Bronchiolitis obliterans syndrome after lung transplantation
807391000000107,Usual interstitial pneumonitis
807851000000108,Pulmonary fibrosis
807861000000106,Respiratory bronchiolitis associated interstitial lung disease
807871000000104,Interstitial lung disease due to collagen vascular disease
807891000000100,Interstitial lung disease due to connective tissue disease
82939003,Chronic rheumatoid nodular fibrosis
83316006,Pneumoconiosis due to silicates
840350008,Chronic obliterative bronchiolitis caused by chemical fumes
840351007,Chronic obliterative bronchiolitis caused by vapor
846637007,Chronic pulmonary fibrosis caused by chemical vapors
85438006,Diatomaceous earth disease
8549006,Desquamative interstitial pneumonitis
86263001,Cobaltosis
866103007,Interstitial lung disease due to juvenile polymyositis
870573008,Interstitial pneumonitis with autoimmune features
87909002,Hard metal pneumoconiosis
88687001,Manganese pneumonitis
90117007,Tuberculous fibrosis of lung
90610005,Interstitial pulmonary fibrosis of prematurity
90623003,Aluminosis of lung
